date,Q1,Q2,Q3,Q4,Overall,P,P_12m_change,wage_index_1,wage_index_2,wage_index_3,wage_index_4,med_wage_index,P_norm,price_mom_grth,q1_mom_grth,q2_mom_grth,q3_mom_grth,q4_mom_grth,med_mom_grth,P_1m_change,nom_wage_index_1,nom_wage_index_2,nom_wage_index_3,nom_wage_index_4,med_nom_wage_index,price_index,real_wage_index_1,real_wage_index_2,real_wage_index_3,real_wage_index_4,med_real_wage_index,predicted_real_wage_index_1,predicted_real_wage_index_2,predicted_real_wage_index_3,predicted_real_wage_index_4,predicted_med_real_wage_index,predicted_price_index
2012-12-01,1.4,2.6,2.2,2.3,2.2,231.221,1.7595049796895523,1,1,1,1,1,0.893069299282365,0.9998789183953228,1.0011666666666668,1.0021666666666667,1.0018333333333334,1.0019166666666666,1.0018333333333334,1.0014662541497412,1.6096287827836464,1.5971798558273647,1.5847467455864588,1.6160182204424458,1.5987691781464302,1.3697926540284366,1.1750893670292897,1.1660011835588422,1.156924546883692,1.1797538961023641,1.1671614484459338,1.1980027710915717,1.1868655268672397,1.1785093369689763,1.1931877398607855,1.1867033353881815,1.3524731400452035
2013-01-01,1.4,2.6,2.2,2.3,2.2,231.679,1.684061762098299,1,1,1,1,1,0.8948382810749848,1.0019807889421808,1.0011666666666668,1.0021666666666667,1.0018333333333334,1.0019166666666666,1.0018333333333334,1.0014033848017485,1.6115066830302274,1.6006404121816573,1.587652114620034,1.6191155886982938,1.601700254973032,1.3725059241706166,1.174134591808072,1.1662174887506578,1.1567542891149463,1.1796783971454983,1.1669896841727032,1.1990435755845894,1.1879242210927903,1.1795170015726049,1.1942920396291383,1.1877495655490962,1.3546327142902967
2013-02-01,1.5,2.5,2.3,2.4,2.2,232.937,2.0181404902574807,1,1,1,1,1,0.8996971873961979,1.005429926752101,1.00125,1.0020833333333334,1.0019166666666666,1.002,1.0018333333333334,1.0016817837418812,1.6135210663840152,1.603975079707036,1.5906951145063888,1.6223538198756904,1.6046367054404824,1.3799585308056876,1.169253300272699,1.1623357107481749,1.152712258373201,1.175654038624248,1.1628151640930953,1.2000843800776069,1.1889829153183409,1.1805246661762334,1.1953963393974911,1.1887957957100108,1.35679228853539
2013-03-01,1.5,2.5,2.4,2.4,2.2,232.282,1.5187472411246183,1,1,1,1,1,0.897167311688412,0.9971880808974101,1.00125,1.0020833333333334,1.002,1.002,1.0018333333333334,1.001265622700937,1.6155379677169952,1.6073166944564259,1.5938765047354015,1.6255985275154419,1.6075785394004567,1.3760781990521331,1.174016105211031,1.1680416821976933,1.1582746575254892,1.1813271430614791,1.168231965674469,1.2011251845706243,1.1900416095438915,1.181532330779862,1.1965006391658437,1.1898420258709255,1.3589518627804833
2013-04-01,1.4,2.5,2.4,2.3,2.2,231.797,1.138808047576867,1,1,1,1,1,0.8952940449429523,0.9979120207334189,1.0011666666666668,1.0020833333333334,1.002,1.0019166666666666,1.0018333333333334,1.000949006706314,1.617422762012665,1.6106652709032103,1.5970642577448724,1.628714258026513,1.6105257667226909,1.373204976303318,1.1778451068294145,1.1729241436621776,1.1630195675842843,1.186067838474507,1.1728225534531944,1.202165989063642,1.191100303769442,1.1825399953834905,1.1976049389341965,1.1908882560318401,1.3611114370255766
2013-05-01,1.4,2.4,2.4,2.5,2.2,231.893,1.3903888279197085,1,1,1,1,1,0.8956648358863835,1.0004141554895016,1.0011666666666668,1.002,1.002,1.0020833333333334,1.0018333333333334,1.0011586573565998,1.6193097552350133,1.6138866014450168,1.600258386260362,1.6321074127307351,1.6134783972950157,1.373773696682465,1.1787310815059968,1.17478344893515,1.1648631722421505,1.1880467770434984,1.1744863081826469,1.2032067935566595,1.1921589979949927,1.183547659987119,1.1987092387025493,1.1919344861927548,1.3632710112706699
2013-06-01,1.3,2.3,2.4,2.6,2.2,232.445,1.7157935271568725,1,1,1,1,1,0.8977968838111129,1.0023804082055086,1.0010833333333333,1.0019166666666666,1.002,1.0021666666666667,1.0018333333333334,1.0014298279392975,1.6210640074698512,1.6169798840977863,1.6034589030328827,1.6356436454583183,1.61643644102339,1.3770438388625597,1.1772058098083882,1.1742399468076588,1.1644211010430447,1.1877934451305214,1.1738453020918849,1.204247598049677,1.1932176922205433,1.1845553245907474,1.1998135384709019,1.1929807163536696,1.3654305855157631
2013-07-01,1.4,2.4,2.4,2.6,2.2,232.9,1.885471805415806,1,1,1,1,1,0.8995542783867504,1.0019574523005443,1.0011666666666668,1.002,1.002,1.0021666666666667,1.0018333333333334,1.0015712265045131,1.6229552488118995,1.6202138438659819,1.6066658208389486,1.6391875400234779,1.619399907831933,1.3797393364928916,1.176276711032411,1.1742898104103805,1.1644705476926338,1.188041463099884,1.1736998902620446,1.2052884025426946,1.194276386446094,1.185562989194376,1.2009178382392547,1.1940269465145843,1.3675901597608564
2013-08-01,1.5,2.4,2.5,2.6,2.3,233.456,1.538809488600279,1,1,1,1,1,0.9017017759341227,1.0023872906826963,1.00125,1.002,1.0020833333333334,1.0021666666666667,1.0019166666666666,1.0012823412405003,1.6249839428729143,1.623454271553714,1.61001304129903,1.642739113026862,1.6225037576552774,1.3830331753554506,1.1749421285250663,1.1738361020417845,1.1641174412791968,1.187779976864738,1.1731488344365137,1.2063292070357121,1.1953350806716445,1.1865706537980045,1.2020221380076075,1.195073176675499,1.3697497340059497
2013-09-01,1.5,2.4,2.5,2.5,2.2,233.544,1.0947341081747997,1,1,1,1,1,0.9020416676322681,1.0003769446919335,1.00125,1.002,1.0020833333333334,1.0020833333333334,1.0018333333333334,1.000912278423479,1.6270151728015054,1.6267011800968214,1.6133672351350696,1.6461614861790015,1.6254783478776456,1.3835545023696687,1.17596753146685,1.175740585073234,1.1661031295635926,1.189806027416741,1.174856751283469,1.2073700115287296,1.1963937748971951,1.187578318401633,1.20312643777596,1.1961194068364136,1.371909308251043
2013-10-01,1.4,2.5,2.6,2.4,2.3,233.669,0.8767991434911471,1,1,1,1,1,0.9025244683398608,1.000535231048539,1.0011666666666668,1.0020833333333334,1.0021666666666667,1.002,1.0019166666666666,1.0007306659529094,1.628913357169774,1.6300901408886899,1.6168628641445288,1.6494538091513595,1.6285938480444109,1.3842950236966827,1.176709682029956,1.177559778070736,1.1680045340528544,1.1915478860471413,1.1764788720364983,1.208410816021747,1.1974524691227457,1.1885859830052616,1.2042307375443129,1.1971656369973283,1.3740688824961365
2013-11-01,1.4,2.5,2.5,2.3,2.2,234.1,1.2328701961954458,1,1,1,1,1,0.9041891651796404,1.0018444894273524,1.0011666666666668,1.0020833333333334,1.0020833333333334,1.0019166666666666,1.0018333333333334,1.0010273918301629,1.6308137560864722,1.6334861620155414,1.6202313284448302,1.652615262285566,1.6315796034324923,1.3868483412322277,1.1759135498820865,1.177840513234615,1.168282991206695,1.1916337303451667,1.1764657712917757,1.2094516205147647,1.1985111633482963,1.1895936476088902,1.2053350373126657,1.1982118671582431,1.3762284567412295
2013-12-01,1.4,2.5,2.5,2.2,2.2,234.719,1.5128383667573297,1,1,1,1,1,0.9065799942836396,1.0026441691584793,1.0011666666666668,1.0020833333333334,1.0020833333333334,1.0018333333333334,1.0018333333333334,1.0012606986389645,1.6327163721352398,1.6368892581864074,1.6236068103790904,1.6556450569330896,1.634570832705452,1.3905154028436022,1.174180716586337,1.177181680144622,1.167629504181555,1.190670059135841,1.175514366372898,1.2104924250077822,1.199569857573847,1.1906013122125187,1.2064393370810182,1.1992580973191578,1.378388030986323
2014-01-01,1.6,2.5,2.5,2.2,2.2,235.288,1.557758795574915,1,1,1,1,1,0.9087777031046017,1.002424175290454,1.0013333333333334,1.0020833333333334,1.0020833333333334,1.0018333333333334,1.0018333333333334,1.0012981323296457,1.634893327298087,1.6402994441409626,1.6269893245673803,1.6586804062041336,1.6375675458987453,1.3938862559241711,1.1729029684808276,1.1767814175435822,1.1672324894893649,1.1899682625856722,1.1748215027868318,1.2115332295007997,1.2006285517993975,1.191608976816147,1.207543636849371,1.2003043274800724,1.380547605231416
2014-02-01,1.8,2.6,2.3,2.1,2.3,235.547,1.1204746347724948,1,1,1,1,1,0.9097780661707338,1.0011007786202442,1.0015,1.0021666666666667,1.0019166666666666,1.00175,1.0019166666666666,1.0009337288623104,1.6373456672890343,1.6438534262699347,1.630107720772801,1.6615830969149907,1.6407062170283844,1.3954206161137446,1.1733707015516601,1.1780343555823884,1.1681837733719755,1.1907399659484108,1.1757789716463856,1.2125740339938174,1.2016872460249481,1.1926166414197756,1.2086479366177239,1.201350557640987,1.3827071794765096
2014-03-01,1.9,2.6,2.3,2.1,2.3,236.028,1.6126949139408042,1,1,1,1,1,0.9116358832935505,1.0020420553010652,1.0015833333333333,1.0021666666666667,1.0019166666666666,1.00175,1.0019166666666666,1.001343912428284,1.6399381312622419,1.6474151086935196,1.633232093904282,1.6644908673345917,1.6438509039443552,1.3982701421800952,1.1728335475327774,1.1781808528965463,1.1680375949084123,1.1903929127310278,1.175631842772074,1.2136148384868348,1.2027459402504987,1.1936243060234042,1.2097522363860764,1.2023967878019017,1.3848667537216028
2014-04-01,2.0,2.5,2.3,2.1,2.3,236.468,2.015125303606169,1,1,1,1,1,0.9133353417842769,1.0018641856050978,1.0016666666666667,1.0020833333333334,1.0019166666666666,1.00175,1.0019166666666666,1.0016792710863385,1.6426713614810122,1.6508472235032978,1.6363624554175984,1.667403726352427,1.647001618176915,1.4008767772511854,1.1726023217433004,1.1784385681248903,1.1680987806996739,1.1902572399152933,1.1756934263759287,1.2146556429798523,1.2038046344760494,1.1946319706270327,1.2108565361544292,1.2034430179628164,1.3870263279666961
2014-05-01,2.0,2.6,2.3,2.1,2.3,236.918,2.166947687079812,1,1,1,1,1,0.9150734243316107,1.0019030059035472,1.0016666666666667,1.0021666666666667,1.0019166666666666,1.00175,1.0019166666666666,1.0018057897392332,1.6454091470834806,1.6544240591542216,1.639498816790482,1.6703216828735437,1.6501583712784205,1.4035426540284366,1.172325716187421,1.1787486859809406,1.1681147075116,1.1900754694411317,1.175709456739451,1.21569644747287,1.2048633287016,1.1956396352306613,1.211960835922782,1.204489248123731,1.3891859022117894
2014-06-01,2.0,2.6,2.4,2.1,2.3,237.231,2.0589816945944195,1,1,1,1,1,0.9162823573034228,1.0013211322060798,1.0016666666666667,1.0021666666666667,1.002,1.00175,1.0019166666666666,1.0017158180788286,1.6481514956619532,1.6580086446157225,1.642777814424063,1.6732447458185722,1.6533211748233707,1.4053969194312803,1.1727302606646584,1.1797440436162805,1.1689066566965602,1.1905851810858397,1.1764087084326451,1.2167372519658874,1.2059220229271506,1.1966472998342899,1.2130651356911346,1.205535478284646,1.3913454764568827
2014-07-01,2.0,2.6,2.4,2.0,2.3,237.498,1.9742378703305974,1,1,1,1,1,0.9173136196148408,1.0011254852864928,1.0016666666666667,1.0021666666666667,1.002,1.0016666666666667,1.0019166666666666,1.0016451982252754,1.6508984148213899,1.6616009966790566,1.646063370052911,1.6760334870616032,1.6564900404084486,1.4069786729857825,1.1733642069484818,1.1809709902374952,1.1699277335595721,1.1912287792570821,1.1773384147274757,1.217778056458905,1.2069807171527012,1.1976549644379184,1.2141694354594874,1.2065817084455606,1.393505050701976
2014-08-01,2.1,2.5,2.4,2.0,2.3,237.46,1.7150983482969062,1,1,1,1,1,0.9171668481997327,0.9998399986526203,1.00175,1.0020833333333334,1.002,1.0016666666666667,1.0019166666666666,1.0014292486235807,1.6537874870473273,1.665062665422138,1.6493554967930169,1.6788268762067058,1.6596649796525647,1.4067535545023702,1.1756056928054777,1.183620727378324,1.1724551834357835,1.1934051069809308,1.1797837470115085,1.2188188609519224,1.2080394113782518,1.198662629041547,1.2152737352278402,1.2076279386064752,1.3956646249470692
2014-09-01,2.2,2.6,2.5,2.1,2.4,237.477,1.6840509711232077,1,1,1,1,1,0.9172325090959653,1.0000715910048008,1.0018333333333334,1.0021666666666667,1.0020833333333334,1.00175,1.002,1.0014033758092693,1.6568194307735806,1.6686703011972193,1.6527916540780025,1.6817648232400675,1.6629843096118697,1.4068542654028442,1.1776766588536165,1.1861003248402604,1.1748136923085886,1.1954079854593214,1.1820586897361998,1.21985966544494,1.2090981056038024,1.1996702936451755,1.2163780349961928,1.2086741687673899,1.3978241991921625
2014-10-01,2.3,2.6,2.6,2.3,2.5,237.43,1.6095417021513292,1,1,1,1,1,0.9170509760299105,0.9998020860967589,1.0019166666666666,1.0021666666666667,1.0021666666666667,1.0019166666666666,1.0020833333333334,1.0013412847517928,1.6599950013492297,1.67228575351648,1.6563727026618382,1.6849882058179442,1.6664488602568945,1.406575829383887,1.1801674439950716,1.188905509807445,1.1775921838407872,1.1979362723416116,1.1847557916495963,1.2209004699379575,1.210156799829353,1.2006779582488039,1.2174823347645456,1.2097203989283045,1.3999837734372558
2014-11-01,2.5,2.6,2.7,2.3,2.5,236.983,1.231524989320798,1,1,1,1,1,0.915324480699559,0.998117339847534,1.0020833333333334,1.0021666666666667,1.00225,1.0019166666666666,1.0020833333333334,1.001026270824434,1.6634533242687075,1.6759090393157656,1.6600995412428274,1.6882177665457618,1.6699206287157633,1.4039277251184843,1.1848568088704998,1.1937288574982217,1.1824679515483774,1.2024962085589448,1.1894633882059922,1.221941274430975,1.2112154940549036,1.2016856228524324,1.2185866345328984,1.2107666290892194,1.402143347682349
2014-12-01,2.6,2.6,2.8,2.3,2.6,236.252,0.6531213919623191,1,1,1,1,1,0.9125010621615567,0.9969153905554407,1.0021666666666667,1.0021666666666667,1.0023333333333333,1.0019166666666666,1.0021666666666667,1.0005442678266352,1.6670574731379564,1.6795401755676165,1.6639731068390606,1.6914535172649743,1.6735387900779808,1.3995971563981051,1.1910980709822006,1.200016853342251,1.188894318077448,1.208528832409154,1.1957289155865898,1.2229820789239927,1.2122741882804542,1.202693287456061,1.219690934301251,1.211812859250134,1.4043029219274423
2015-01-01,2.7,2.6,2.9,2.3,2.6,234.747,-0.22993097820542818,1,1,1,1,1,0.9066881416421404,0.9936296835582344,1.00225,1.0021666666666667,1.0024166666666667,1.0019166666666666,1.0021666666666667,0.9998083908514954,1.670808352452517,1.6831791792813462,1.6679943751805886,1.694695469839732,1.6771647907898164,1.3906812796208539,1.2014315407395397,1.210327056203875,1.1994080884121339,1.218608098544163,1.2060022777088562,1.2240228834170102,1.2133328825060048,1.2037009520596895,1.2207952340696038,1.2128590894110487,1.4064624961725356
2015-02-01,2.7,2.6,2.9,2.5,2.7,235.342,-0.08703146293520536,1,1,1,1,1,0.9089862730102818,1.0025346436802174,1.00225,1.0021666666666667,1.0024166666666667,1.0020833333333334,1.00225,0.9999274737808873,1.6745676712455353,1.6868260675031224,1.672025361587275,1.6982260854018985,1.6809384115690935,1.3942061611374414,1.2010904254499675,1.2098828096749705,1.199266943579692,1.2180595185552954,1.2056598646772052,1.2250636879100276,1.2143915767315554,1.204708616663318,1.2218995338379566,1.2139053195719633,1.4086220704176289
2015-03-01,2.8,2.7,3.0,2.6,2.8,235.976,-0.022031284423873476,1,1,1,1,1,0.9114350381991919,1.0026939517808124,1.0023333333333333,1.00225,1.0025,1.0021666666666667,1.0023333333333333,0.9999816405963134,1.6784749958117748,1.6906214261550045,1.6762054249912433,1.7019055752536025,1.684860601196088,1.3979620853080574,1.2006584537962652,1.20934712316068,1.19903496854986,1.2174189794843882,1.205226249626655,1.2261044924030453,1.215450270957106,1.2057162812669466,1.2230038336063092,1.214951549732878,1.4107816446627222
2015-04-01,2.9,2.8,3.1,2.7,2.9,236.222,-0.10403098939391064,1,1,1,1,1,0.9123851899917345,1.001042478896159,1.0024166666666667,1.0023333333333333,1.0025833333333334,1.00225,1.0024166666666667,0.9999133075088384,1.6825313103849868,1.6945662094826994,1.6805356223391374,1.7057348627979232,1.6889323476489788,1.3994194312796213,1.2023066657338677,1.2109065885509376,1.20088058288748,1.2188875076846752,1.2068807320365906,1.2271452968960628,1.2165089651826566,1.2067239458705752,1.224108133374662,1.2159977798937929,1.4129412189078154
2015-05-01,3.2,2.8,3.2,2.7,2.9,237.001,0.03503321824429584,1,1,1,1,1,0.9153940040014522,1.0032977453412468,1.0026666666666666,1.0023333333333333,1.0026666666666666,1.00225,1.0024166666666667,1.0000291943485369,1.6870180605460134,1.6985201973048256,1.685017050665375,1.7095727662392186,1.6930139341557973,1.404034360189574,1.2015504095770355,1.2097426141875116,1.200125223743002,1.217614621631048,1.2058208703148867,1.2281861013890802,1.2175676594082072,1.2077316104742035,1.2252124331430148,1.2170440100547075,1.4151007931529087
2015-06-01,3.3,2.9,3.1,2.8,3.0,237.657,0.1795718097550525,1,1,1,1,1,0.9179277421148989,1.002767920810461,1.00275,1.0024166666666667,1.0025833333333334,1.0023333333333333,1.0025,1.0001496431747958,1.6916573602125151,1.7026249544483123,1.689370011379594,1.7135617693604435,1.6972464689911866,1.407920616113745,1.2015289362563373,1.2093188599993896,1.1999043071353896,1.2170869221947709,1.2054986975587174,1.229226905882098,1.2186263536337578,1.208739275077832,1.2263167329113673,1.2180902402156222,1.417260367398002
2015-07-01,3.6,2.9,3.1,2.9,3.1,238.034,0.22568611104094582,1,1,1,1,1,0.9193838690489984,1.0015863197801873,1.003,1.0024166666666667,1.0025833333333334,1.0024166666666667,1.0025833333333334,1.0001880717592009,1.6967323322931525,1.7067396314215626,1.6937342172423246,1.7177028769697313,1.701631022369414,1.4101540284360197,1.2032248237272154,1.2103214237628221,1.2010987332503098,1.218095925928609,1.206698692522736,1.2302677103751154,1.2196850478593084,1.2097469396814606,1.2274210326797201,1.2191364703765368,1.4194199416430955
2015-08-01,3.5,3.0,3.1,2.9,3.1,238.033,0.2413037985344868,1,1,1,1,1,0.9193800066433376,0.9999957989194821,1.0029166666666667,1.0025,1.0025833333333334,1.0024166666666667,1.0025833333333334,1.0002010864987787,1.7016811349290075,1.7110064805001164,1.6981096973035341,1.7218539922557416,1.706026902510535,1.4101481042654036,1.206739299072046,1.2133523247130418,1.2042066306135553,1.2210447874570711,1.209821080034189,1.2313085148681329,1.220743742084859,1.2107546042850892,1.228525332448073,1.2201827005374515,1.4215795158881885
2015-09-01,3.5,3.1,3.0,2.9,3.1,237.498,0.008842961634170088,1,1,1,1,1,0.9173136196148408,0.9977524124806224,1.0029166666666667,1.0025833333333334,1.0025,1.0024166666666667,1.0025833333333334,1.0000073691346951,1.7066443715725506,1.7154265805747417,1.702354971546793,1.726015139403693,1.7104341386753539,1.4069786729857827,1.212985245860792,1.2192271379170194,1.20993658555903,1.2267528801562255,1.2156787956462773,1.2323493193611506,1.2218024363104096,1.2117622688887177,1.2296296322164255,1.2212289306983661,1.423739090133282
2015-10-01,3.6,3.1,3.0,3.0,3.1,237.733,0.12761656067050708,1,1,1,1,1,0.9182212849451152,1.0009894820166907,1.003,1.0025833333333334,1.0025,1.0025,1.0025833333333334,1.000106347133892,1.711764304687268,1.7198580992412265,1.70661085897566,1.7303301772522022,1.7148527602002652,1.4083708530805694,1.215421563818278,1.2211684837692658,1.21176240990982,1.2286040807131176,1.2176144915590374,1.233390123854168,1.2228611305359602,1.2127699334923463,1.2307339319847783,1.2222751608592808,1.425898664378375
2015-11-01,3.5,3.1,3.0,3.1,3.1,238.017,0.4363182169185187,1,1,1,1,1,0.9193182081527659,1.0011946174910509,1.0029166666666667,1.0025833333333334,1.0025,1.0025833333333334,1.0025833333333334,1.0003635985140988,1.7167569505759392,1.7243010659975997,1.710877386123099,1.7348001968767703,1.7192827964974493,1.4100533175355456,1.217512082150512,1.2228623163067962,1.2133423359574274,1.2303082268611012,1.2193033945002638,1.2344309283471855,1.223919824761511,1.2137775980959749,1.2318382317531311,1.2233213910201957,1.4280582386234686
2015-12-01,3.5,3.1,3.0,3.2,3.1,237.761,0.6387247515364791,1,1,1,1,1,0.918329432303616,0.9989244465731439,1.0029166666666667,1.0025833333333334,1.0025,1.0026666666666666,1.0025833333333334,1.0005322706262805,1.7217641583484524,1.7287555104180936,1.7151545795884067,1.7394263307351083,1.7237242770550678,1.4085367298578206,1.222377891787209,1.227341448591544,1.2176853774778997,1.2349172682992002,1.2237694910725279,1.2354717328402032,1.2249785189870614,1.2147852626996034,1.2329425315214837,1.2243676211811103,1.4302178128685619
2016-01-01,3.4,3.2,3.0,3.1,3.1,237.652,1.2375025026943876,1,1,1,1,1,0.9179084300865951,0.9995415564369261,1.0028333333333332,1.0026666666666666,1.0025,1.0025833333333334,1.0025833333333334,1.0010312520855786,1.7266424901304396,1.7333655251125417,1.7194424660373775,1.743919848756174,1.7281772314374602,1.4078909952606642,1.2264035326191998,1.231178785110148,1.2212894832238281,1.238675333975906,1.2274936321455032,1.2365125373332206,1.2260372132126123,1.215792927303232,1.2340468312898365,1.225413851342025,1.4323773871136551
2016-02-01,3.5,3.2,3.1,3.1,3.2,237.336,0.8472775790126619,1,1,1,1,1,0.9166879098978008,0.9986703246764178,1.0029166666666667,1.0026666666666666,1.0025833333333334,1.0025833333333334,1.0026666666666666,1.0007060646491772,1.7316785307266533,1.7379878331795084,1.7238843590746409,1.7484249750321275,1.7327857040546266,1.4060189573459725,1.2316181952449645,1.23610554758107,1.2260747624119357,1.2435287347280772,1.232405647876516,1.237553341826238,1.2270959074381627,1.2168005919068603,1.2351511310581893,1.2264600815029396,1.4345369613587484
2016-03-01,3.5,3.2,3.0,3.1,3.1,238.08,0.8916160965521946,1,1,1,1,1,0.9195615397093926,1.0031347962382444,1.0029166666666667,1.0026666666666666,1.0025,1.0025833333333334,1.0025833333333334,1.0007430134137936,1.736729259774606,1.7426224674013204,1.7281940699723275,1.7529417395509606,1.7372620671234345,1.410426540284361,1.2313503824342797,1.2355286983255322,1.225298886976347,1.242845117759585,1.2317281457091547,1.2385941463192556,1.2281546016637135,1.2178082565104889,1.2362554308265419,1.2275063116638543,1.4366965356038417
2016-04-01,3.6,3.2,3.0,3.0,3.1,238.992,1.1726257503534843,1,1,1,1,1,0.923084053671989,1.0038306451612902,1.003,1.0026666666666666,1.0025,1.0025,1.0025833333333334,1.0009771881252947,1.7419394475539296,1.747269460647724,1.7325145551472583,1.7573240938998378,1.7417499941301702,1.4158293838862566,1.23033147028814,1.234096057430105,1.2236746707373345,1.2411976428093512,1.2301976593742576,1.2396349508122733,1.229213295889264,1.2188159211141174,1.2373597305948947,1.2285525418247691,1.438856109848935
2016-05-01,3.6,3.4,3.0,3.0,3.2,239.557,1.0784764621246223,1,1,1,1,1,0.925266312870308,1.0023640958693179,1.003,1.0028333333333332,1.0025,1.0025,1.0026666666666666,1.0008987303851038,1.7471652658965913,1.7522200574528923,1.7368458415351262,1.7617174041345873,1.7463946607811838,1.4191765402843608,1.2311119979100777,1.2346737757529445,1.2238405809520456,1.2413659288516645,1.2305690033681491,1.2406757553052907,1.2302719901148147,1.219823585717746,1.2384640303632475,1.2295987719856838,1.4410156840940282
2016-06-01,3.7,3.4,3.1,3.0,3.2,240.222,1.0792865347959424,1,1,1,1,1,0.9278348126347014,1.0027759572878272,1.0030833333333333,1.0028333333333332,1.0025833333333334,1.0025,1.0026666666666666,1.0008994054456632,1.7525523587997724,1.7571846809490086,1.7413326932924253,1.7661216976449237,1.7510517132099335,1.4231161137440766,1.2314893646934977,1.234744420345316,1.2236054925350768,1.2410243131872307,1.230434886021416,1.2417165597983082,1.2313306843403653,1.2208312503213745,1.2395683301316,1.2306450021465984,1.4431752583391215
2016-07-01,3.6,3.4,3.0,3.1,3.2,240.101,0.8683633430518256,1,1,1,1,1,0.9273674615497516,0.9994962992565211,1.003,1.0028333333333332,1.0025,1.0025833333333334,1.0026666666666666,1.0007236361192098,1.7578100158761716,1.762163370878364,1.7456860250256563,1.7706841786971732,1.75572118444516,1.422399289099527,1.2358063093443907,1.238866881038678,1.227282689469559,1.2448573282247164,1.234337782576261,1.2427573642913259,1.232389378565916,1.221838914925003,1.2406726298999529,1.231691232307513,1.4453348325842148
2016-08-01,3.8,3.4,3.1,3.2,3.3,240.545,1.0553158595656864,1,1,1,1,1,0.9290823696631209,1.0018492217858317,1.0031666666666668,1.0028333333333332,1.0025833333333334,1.0026666666666666,1.00275,1.0008794298829713,1.7633764142597796,1.7671561670958524,1.7501957139236393,1.775406003173699,1.7605494177023842,1.4250296208530813,1.2374314108672002,1.240083813863434,1.228181988859923,1.2458730521761843,1.2354475948706574,1.2437981687843433,1.2334480727914665,1.2228465795286314,1.2417769296683057,1.2327374624684277,1.447494406829308
2016-09-01,3.9,3.5,3.2,3.1,3.4,241.176,1.5486446201652182,1,1,1,1,1,0.931519547635049,1.0026232097944252,1.00325,1.0029166666666667,1.0026666666666666,1.0025833333333334,1.0028333333333332,1.001290537183471,1.7691073876061238,1.7723103725832154,1.7548629024941023,1.7799924686818978,1.7655376410525407,1.428767772511849,1.2382049914913322,1.2404467728631647,1.2282352221655732,1.2458235011506293,1.2357065122966993,1.2448389732773608,1.2345067670170171,1.22385424413226,1.2428812294366582,1.2337836926293424,1.4496539810744014
2016-10-01,4.1,3.6,3.3,3.1,3.5,241.741,1.685924966243646,1,1,1,1,1,0.9337018068333681,1.0023426874979269,1.0034166666666666,1.003,1.00275,1.0025833333333334,1.0029166666666667,1.0014049374718696,1.7751518378471114,1.777627303700965,1.7596887754759611,1.7845907825593261,1.770687125838944,1.4321149289099533,1.2395316898192374,1.241260228363094,1.2287343284769323,1.2461226026864045,1.2364141243794542,1.2458797777703785,1.2355654612425677,1.2248619087358885,1.243985529205011,1.234829922790257,1.4518135553194946
2016-11-01,4.1,3.6,3.3,3.1,3.5,242.026,1.6843334719788938,1,1,1,1,1,0.9348025924466795,1.0011789477167712,1.0034166666666666,1.003,1.00275,1.0025833333333334,1.0029166666666667,1.0014036112266491,1.7812169399597557,1.7829601856120676,1.7645279196085202,1.789200975414271,1.7758516299559743,1.4338033175355456,1.242302147146202,1.2435179663809546,1.230662461181518,1.2478705785739088,1.2385601345994577,1.246920582263396,1.2366241554681183,1.225869573339517,1.2450898289733638,1.235876152951172,1.453973129564588
2016-12-01,4.2,3.5,3.3,3.1,3.5,242.637,2.0507989115119862,1,1,1,1,1,0.9371625223053927,1.0025245221587762,1.0035,1.0029166666666667,1.00275,1.0025833333333334,1.0029166666666667,1.0017089990929267,1.787451199249615,1.7881604861534361,1.7693803713874436,1.7938230779340913,1.7810311972100126,1.437422985781991,1.2435109337542705,1.2440043771671259,1.2309392495382008,1.2479437825033879,1.2390446060949074,1.2479613867564134,1.237682849693669,1.2268772379431456,1.2461941287417164,1.2369223831120866,1.4561327038096812
2017-01-01,4.2,3.5,3.2,3.2,3.5,243.618,2.5103933482571117,1,1,1,1,1,0.9409515422585802,1.0040430766948156,1.0035,1.0029166666666667,1.0026666666666666,1.0026666666666666,1.0029166666666667,1.002091994456881,1.7937072784469887,1.7933759542380503,1.7740987190444768,1.7986066061419155,1.7862258715352084,1.4432345971563985,1.2428383313295883,1.2426087607458514,1.2292517949195363,1.2462330169230322,1.2376545539128598,1.249002191249431,1.2387415439192195,1.2278849025467742,1.2472984285100692,1.2379686132730012,1.4582922780547745
2017-02-01,4.1,3.5,3.2,3.2,3.5,244.006,2.8103616813294208,1,1,1,1,1,0.942450155654948,1.0015926573570098,1.0034166666666666,1.0029166666666667,1.0026666666666666,1.0026666666666666,1.0029166666666667,1.0023419680677745,1.7998357783150158,1.7986066341045779,1.7788296489619286,1.8034028904249604,1.7914356969938527,1.4455331753554506,1.24510167528493,1.2442513701993094,1.2305699234640683,1.2475693544574036,1.2392906143806393,1.2500429957424486,1.2398002381447701,1.2288925671504027,1.248402728278422,1.2390148434339159,1.460451852299868
